,playlist_name,followers,songs,genre_1,genre_2,playlist_uri,track_uri,popularity,artist_name,song_name
3398,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:7GZ9fGAJn84kNEhNVSSQuU,62,Leah Kate,Life Sux
3399,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0tFUl3tPqBzUM2aV0gitdq,70,Bella Poarch,Dolls
3400,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2pDWMxjBf4xkIY4nRjVpZC,70,Olivia O'Brien,Bitch Back (feat. FLETCHER)
3401,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:1W3ufvaiblglNP1ohlDTob,54,Lilyisthatyou,Bad Energy
3402,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5FnspVG6iriNNFuBKKoQbB,43,ari hicks,Two Sides
3403,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5TOypkLxV6SDEIePb7lvox,47,CATTY,Maybe All the Rumours Are True
3404,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0bMuCogMMHhNSq4fd3z1gA,57,Emei,That Girl
3405,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:7KDs1jdpDww170OCpPsjV4,48,Kailee Morgue,STFU
3406,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3I1Smy5zhzNEc9grpjwY1s,69,Tate McRae,what would you do?
3407,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2NQBAQiSOtHUKQnJdq53ej,41,ADONA,Secret
3408,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4BSv6txtXIBg44D9EHpifH,45,Cappa,Bad Bitch
3409,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3hModU6Dy7ym4BO9r7zxFG,56,J. Maya,Golden Age
3410,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:6ehrvwZ8JHaLahNRpDGlkD,71,FLETCHER,Becky’s So Hot
3411,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4u5CfuAGAHNYDIHSSW7BiY,75,Ethan Bortnick,engravings
3412,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0WN1iznk8aBrlknCM1jHGE,52,ari hicks,Shut Up and Look Pretty
3413,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5qy7Tp0aeBNEuAbV3mo3Xq,49,NERIAH,Breakup Sex
3414,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4bOYRZeMq2FVVFka2gUWQ9,52,Julia Wolf,Hot Killer
3415,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5Lh7DFcEwboYBefjnDVGz5,53,Rain Paris,Light Switch
3416,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:23CMRsLRGVCDwCzDtYMq6p,72,Natalie Jane,Mentally Cheating
3417,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3smlpsXoDcTvDqHZTYfJLe,60,Sub Urban,UH OH! (feat. BENEE)
3418,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:03qh7qUB2zEPVWUc9isLCW,67,Alexa Cappelli,Could've Just Left Me Alone
3419,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0TKw4XKCDwVlDK1DM7gUUg,64,Dylan,Girl Of Your Dreams
3420,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3O0fBwrKLBlCXEFgaT3U09,45,Good Boy Daisy,Greenroom
3421,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2o2Wgw4z8P4ZGaR0bMcvmj,61,emlyn,temporary funeral
3422,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:6lAnOqAIMG0UVlYkSm2jM1,43,JXCKY,Losing My Mind
3423,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4shULiz3P7luscRsQobtDN,60,Claire Rosinkranz,i'm too pretty for this
3424,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:7mlFKsO1PVfH0nz1dH7RhZ,58,Mira Housey,hold the applause
3425,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3Wc4jQhzto9iZehUirrzcM,62,Kelly Clarkson,Happier Than Ever - Edit
3426,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:01RJQlTi0aR0syDcSFLzTv,62,NERIAH,Lego Blocks
3427,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:02u8fWfWsiT2oML2jTICzs,58,Ashe,Angry Woman
3428,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5Ev5bb32kDL4Bdb2deG0G6,53,Lilyisthatyou,Gorgeous Gorgeous Girls
3429,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0cOwPdK6FsqXz967daLc4k,50,Ryan Mack,Wish You the Worst
3430,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:1ghqDkglrXPcxgRobBmLVW,62,Ari Abdul,Taste
3431,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:60WZdX2EIKz5QWt6KXcgd0,51,Chandler Leighton,I THINK YOU TURNED ME
3432,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5ZSV1Y3Cq2HkGOYOwxpClP,65,Cloudy June,FU In My Head
3433,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:110y35XBBoCyzv1jClu3Kv,55,Amelia Moore,i feel everything
3434,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3imd2WJDPDoIOyqDmw3plc,65,Tessa Violet,YES MOM
3435,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3VIpGWhJ4vFjqqGmABxMEs,54,OSTON,Whatshisface
3436,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:7FUDnQ7zR7MltFMakoJwnG,57,Em Beihold,Too Precious
3437,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:7zrVdaTYQS4QDw7DvETwvL,52,emlyn,the AUDACITY
3438,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4NUEtHceMHws1GfgAelmAB,42,NOT THE MAIN CHARACTERS,did it hurt?
3439,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5MWXOo8DJwgODtPGaietNz,77,EMELINE,cinderella's dead
3440,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:5pz38Kxq8O8fnCY7PAWkoQ,54,UPSAHL,Monica Lewinsky
3441,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0MFcHhvR5m18zHafeLSqob,48,Chloe Adams,Seasons
3442,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0qo1JukfClmpHnUOJxpFXi,72,Mad Tsai,killer queen
3443,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4RtLJdGrUDDf6o7EhQtcas,42,Anna Sofia,Cruel World
3444,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:55FBgJC917EN1RrVJENiB7,63,KiNG MALA,cult leader
3445,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2XvOZXnY0CKTRIo186QE9e,49,MOTHICA,LAST CIGARETTE (feat. Au/Ra)
3446,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2g1QPpTd4o8gTAapxEUPnz,70,Chloe Adams,Dirty Thoughts
3447,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0ekxDJsWszWXZq2R3BXzUB,44,Cloudy June,Throw Up When I See Your Face
3448,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:0f72jNvO6UORzL8J51jPIW,46,Niko Rubio,Love Me Till U Hate Me
3449,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:2muY007Tkz4pMR9L15jlJL,40,Tomine Harket,Psychopath
3450,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4JW9qAFkAuPkENUEDvO4hr,41,Stela Cole,DIY (From “American Song Contest”)
3451,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4XeELrZsC6BNUF9RjGdDx3,42,Kate Grahn,Honestly I'm Disappointed
3452,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:3a8b6uo4vnQSJroGhaNhgG,60,Chandler Leighton,When You Say My Name
3453,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:6h1s7cKnUtsbRpE5bwnUTf,68,Nessa Barrett,dying on the inside
3454,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:6HoZUmprRfFWO1CaqkiBUP,44,ASTON,Women Don't Owe You Sh*t
3455,SALT,"295,173",70,Pop,Rock,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,spotify:track:4yb8suVmTLxvSb8hT6EmT6,62,EMELINE,this is how i learn to say no
3456,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:2BJWxD8xKrDv8vneTvTIm9,0,Lil Tjay,Beat the Odds
3457,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6pr7X9UZCDn8CruopaNVha,0,DJ Khaled,BIG TIME (feat. Future & Lil Baby)
3458,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1OdXwV1ZqMDuMKsPThVfSB,0,Quavo,Big Stunna (feat. Birdman)
3459,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5uVW9FWVaQde0lfF4hYs4C,0,Offset,CODE (feat. Moneybagg Yo)
3460,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:51tMT5eSEaUo40GcSjTZZt,59,NAV,Wrong Decisions
3461,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:2TSfStvlAMLw89u3tali79,79,Nardo Wick,Dah Dah DahDah
3462,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:3F5CgOj3wFlRv51JsHbxhe,91,Drake,Jimmy Cooks (feat. 21 Savage)
3463,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6I5DkMtgMjN6k270nRwNEl,71,DaBaby,WAITRESS
3464,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:67QVeMvttYHbB1Zuvh0cn6,0,DJ Khaled,LET'S PRAY (feat. Don Toliver & Travis Scott)
3465,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5RtOqP26S4KrWexNolBaQc,66,Key Glock,From Nothing
3466,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6x3gud5JkOSGYJpRUYN1Gg,74,Quavo,Us vs. Them (feat. Gucci Mane)
3467,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:3GdWfmQBiiJrDUvSZS1bGv,82,NAV,Never Sleep (with Lil Baby feat. Travis Scott)
3468,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,70,Offset,54321
3469,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1YWE7cMqo4iVNdPTpH4Khj,72,Future,712PM
3470,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,87,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby)
3471,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:4RTPe8icsISnFUp3IvEX4j,0,DDG,If I Want You
3472,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,0,Lil Tecca,Treesha
3473,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0QNNd0qMCDbraS1nQPg3aA,81,Quavo,HOTEL LOBBY (Unc & Phew)
3474,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1oc92BMKYkNxK17C2GtyRM,79,Polo G,Distraction
3475,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6HW0HSK7j7FHeFlxqNdKR4,69,Kodak Black,Haitian Scarface
3476,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:02Cj2MSlERvamTj5A7Zi0P,75,YoungBoy Never Broke Again,Vette Motors
3477,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,75,Roddy Ricch,Real Talk
3478,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1fz22sUZlpL9jZOWz02wws,73,Lil Durk,Hear It Back (feat. Moneybagg Yo)
3479,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:7N17JE5sPConOSeEIC5AnS,70,Lil Uzi Vert,I KNOW
3480,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:60pZpM5WjUBQvaQ5E37XW6,32,JID,Bruddanem (feat. Lil Durk)
3481,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5qgFgsrrxOjyPmX5YCuK2E,74,Future,PUFFIN ON ZOOTIEZ
3482,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:3uJFmluXzYedoJcvhpC1AW,80,Cardi B,Hot Shit (feat. Ye & Lil Durk)
3483,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5cx7vkF8BQ0iOsVpfvZbnz,78,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix
3484,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,67,Internet Money,Falsetto (feat. Lil Tecca)
3485,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5gcsJvWzuPMeJBQYdiO0RS,73,SleazyWorld Go,Step 1 (with Offset)
3486,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:30vAfL9Wyu2fu07vdbZ1Xt,75,Moneybagg Yo,See Wat I’m Sayin
3487,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1NtyeXryylf8HWXnxVTD3v,75,Rod Wave,Yungen (feat. Jack Harlow)
3488,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5EeFkn825wcD3q2Tkk2vCu,68,Gucci Mane,Dissin the Dead
3489,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:3umPlMokEzAFxJO33tNdlY,66,42 Dugg,IDGAF
3490,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6vA7RdHmU23h3ygUPPFXz5,72,Megan Thee Stallion,Ungrateful (feat. Key Glock)
3491,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6Bl1k7SZTP5gkfLPjkIwtx,68,Yo Gotti,"Steppers (with Yo Gotti, Moneybagg Yo, 42 Dugg feat. EST Gee, Mozzy, Blac Youngsta, CMG The Label)"
3492,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1QPreu0BNOrUfEb8HTd2qG,79,Kendrick Lamar,Rich Spirit
3493,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0ehikRZdaCWkqg5gd8ilMJ,71,Young Dolph,Hall of Fame
3494,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:60PTOzcoFycWBICdumIsFQ,74,Lil Uzi Vert,FOR FUN
3495,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,88,Nicki Minaj,Super Freaky Girl
3496,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,75,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo)
3497,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:6JbrcjoMVBBNZllVOiHBcU,68,Lil Durk,Burglars & Murderers (feat. EST Gee)
3498,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0b7UwotRCrS7qBoLDjfvSY,73,Lil Baby,U-Digg (feat. 42 Dugg & Veeze)
3499,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:3LtpKP5abr2qqjunvjlX5i,92,Central Cee,Doja
3500,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:1vrFJDrysqmsNAgyjBzx4f,73,Hitkidd,F.N.F. (Let's Go)
3501,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5QvW5lK6mkfTegpAK9JOO7,76,Fivio Foreign,Paris to Tokyo
3502,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5ie5OPdaP9fivYaKcjwKF1,73,Rod Wave,Alone
3503,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:06JvOZ39sK8D8SqiqfaxDU,82,Kanye West,True Love
3504,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:5HN3ikspb1MOyJ0MMjn55I,68,Southside,Save Me (feat. Lil Durk)
3505,RapCaviar,"14,617,674",49,Rap,Pop,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,spotify:track:0oPpchtgx4hZ2J246g5mqn,71,YoungBoy Never Broke Again,Home Ain't Home (feat. Rod Wave)
3506,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,88,Nicki Minaj,Super Freaky Girl
3507,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:3BFxkzhkESwALQxjxOVFgJ,72,Megan Thee Stallion,Budget (feat. Latto)
3508,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:4RCwUGboTNqqrY2tgy37nF,57,Kali,Wet
3509,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:4zH4kR30s4Cx6HMvodrf32,0,Lakeyah,Real Bitch (feat. Gloss Up)
3510,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:0JiLQRLOeWQdPC9rVpOqqo,0,DJ Khaled,BILLS PAID (feat. Latto & City Girls)
3511,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:1U4pYd8XGOYr9GvKqIprCa,69,Megan Thee Stallion,Gift & A Curse
3512,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:02nTpchENdZ4Nm8AfTmrFv,71,Flo Milli,Conceited
3513,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:5hR1PFUnx0uRkqYsW4Z4ja,67,Lakeyah,Mind Yo Business (Feat. Latto)
3514,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:4zM1EkVk8jfs969NYYSZ9x,36,Lebra Jolie,Give U Some (feat. Rob49)
3515,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:214gn7n7rA6KbRIYpznXJT,62,Big Boss Vette,Snatched (with Flo Milli & Saucy Santana) - Remix
3516,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:1LCm0lFnEsxR2oPqyHLGX9,78,Beyoncé,THIQUE
3517,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:67v2UHujFruxWrDmjPYxD6,70,Doechii,Persuasive (with SZA)
3518,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:1vrFJDrysqmsNAgyjBzx4f,73,Hitkidd,F.N.F. (Let's Go)
3519,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:3dneikVwxiwGpguugaNtQc,0,Shawna & Mia,Nann Badder (RAP SH!T: Soundtrack From The Max Original Series)
3520,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:5ZWNnO9MyPfGrUHiGWHESB,74,Megan Thee Stallion,Pressurelicious (feat. Future)
3521,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:3uJFmluXzYedoJcvhpC1AW,80,Cardi B,Hot Shit (feat. Ye & Lil Durk)
3522,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:5lb9WTRIe0geWjt5zRPTpy,60,Rubi Rose,Wifey
3523,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:5h9dlUlCGZahkuaC3MShz3,65,Latto,It's Givin
3524,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:5vhrsx08dHh2QcVh1Rsiwt,71,BIA,LONDON (feat. J. Cole)
3525,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:22Xi8off2rIqT1kwTZXKPW,56,Coi Leray,The One (Sprite Limelight)
3526,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:0Be0IFTqpOBkJeGQYaXvY6,55,Princess Nokia,Diva (feat. Emilia)
3527,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,81,Beyoncé,CHURCH GIRL
3528,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:68Smyg3JQ1msbItYvplaXD,61,Erica Banks,Throw a Lil Mo (Do It)
3529,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:3gPxfcewMlw2h9n24uW4pm,60,Leikeli47,Carry Anne
3530,Feelin' Myself,"2,297,088",50,Rap,Pop,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,spotify:track:4wS4YABWUMDxcbImu3llWL,60,Flo Milli,Big Steppa
