,playlist_name,followers,songs,Songs (Capped),genre_1,genre_2,playlist_uri,track_uri,popularity,artist_name,song_name
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1vP2JEXRsGrFbwOZ0foOQ5,61,David Bowie,Sound and Vision - 2017 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:66hdYurKbEfP74fvWtR7mj,52,T. Rex,20th Century Boy
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0PDZ4Rgj36MxVgvoMv3sk5,47,The Only Ones,Another Girl Another Planet
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,73,Iggy Pop,The Passenger
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4OvQsAObGMF3dpkCV6DZzb,46,The Stranglers,Hanging Around - 1996 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1FL9DHDSED6lxNMDJUJQvB,59,Kraftwerk,The Model - 2009 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5p3JunprHCxClJjOmcLV8G,72,Lou Reed,Walk On the Wild Side
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5jzma6gCzYtKB1DbEwFZKH,72,The Clash,London Calling - Remastered
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:3LoDeIbiR12sAznmpNEmKA,55,Sex Pistols,Anarchy in the U.K.
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:7ATyLePQnHxFk5kzxWCcsh,46,The Undertones,Teenage Kicks
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,63,Ramones,Sheena Is a Punk Rocker - 2017 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:7bx4zW72qdZKBb8p6g80jb,51,Plastic Bertrand,Ça Plane Pour Moi
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:78lgmZwycJ3nzsdgmPPGNx,77,Led Zeppelin,Immigrant Song - Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5ZgNecJcN9SSopnmCTlpXs,50,Roxy Music,Virginia Plain
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2rgHxOarlO4W35mg0IZ5u8,53,Sparks,This Town Ain't Big Enough For Both Of Us
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4QQEzkxcONBthDLfzqIh9S,63,Gary Numan,Cars
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0c2ta2eSTOMDpGHsitgb5c,57,The Kinks,"Lola (Mono Single Version ""Cherry Cola"") - 2014 Remastered Version"
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5YSI1311X8t31PBjkBG4CZ,71,Kate Bush,Wuthering Heights
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:61UuPxxYUvacEH6SHIK3sU,66,The Rolling Stones,Brown Sugar - 2009 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2Rn7bVL1FVYboc4c55RUdg,52,Blondie,Dreaming
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:7sPEGLqEhyHDLGrz4EeLm2,54,Squeeze,Cool For Cats
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2Q5wSOwq6BDSu7sSVMNrtT,59,The B-52's,Rock Lobster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0kqFlkmfvKzQ4QSmx5PZ1A,45,Lene Lovich,Lucky Number
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2dpO3NteNWUDL2S9e0t0Mi,64,Steve Harley,Make Me Smile (Come up and See Me) - 2014 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:72zLGWrF2jxT6qs9sjFMPz,38,The Jam,The Eton Rifles - Single Edit
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6gI41jiMeH9k4E6FaQkwnx,44,X-Ray Spex,Germfree Adolescence
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0WNGPpmWqzPnk0psUhJ3SX,64,Mott The Hoople,All the Young Dudes
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6y4FVJwf09ssxuRnlEgXkp,63,Bryan Ferry,Let's Stick Together
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1QaJWSCk3UMKLotnPCIHh1,61,Pretenders,Brass in Pocket - 2006 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2QSD3K3b3BJ8DPhGhQfDPW,45,Skids,Into The Valley
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4gMgiXfqyzZLMhsksGmbQV,76,Pink Floyd,"Another Brick in the Wall, Pt. 2"
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6FxD82u5P8yKohcYYDxyqw,42,Jilted John,Jilted John - Single Version
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5QTxFnGygVM4jFQiBovmRo,75,Blue Öyster Cult,(Don't Fear) The Reaper
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:29SRvYOKbMLOZeOubNGtLb,65,Joe Jackson,Is She Really Going Out With Him?
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5eKQ424akKiDjpSveU7I2Y,43,The Damned,New Rose
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0DPdnWavHdhB5hJ6O0qS6d,51,Ian Dury,Sex & Drugs & Rock & Roll
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0l7djXY6dukQGO9qzWadiz,43,The Cure,10:15 Saturday Night - 2005 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2yE3bwbhqypdsuhmv48Svn,54,Stiff Little Fingers,Alternative Ulster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:73HSIWZlSCfs4tqVkrGv7H,45,Hawkwind,Silver Machine - Live at the Roundhouse London; 1996 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:7cdnq45E9aP2XDStHg5vd7,69,The Runaways,Cherry Bomb
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4AwKXevZmsTNa3KZVj3rzl,52,New York Dolls,Personality Crisis
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6TNNMVpOgn8K5NoDC7alG6,57,Faces,Ooh La La - 2004 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0ZfP7K8NoyJRjEfWWk8Mlv,44,The Velvet Underground,Rock & Roll - Full Length Version; 2015 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2sICTf5zrSZnTttimrcm2M,40,The Rezillos,Top of the Pops
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0LzCSYjFxH3LKSU4UIeRBk,42,Penetration,Don't Dictate - Demo
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2tlQN0gUJz6tW7bPunEaid,53,The Slits,I Heard It Through The Grapevine
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2CMQoSgyQLXshYuWLdtlRh,48,Delta 5,Mind Your Own Business
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6RTh5BDes7y6KwC0rxW8WG,38,The Members,The Sound Of The Suburbs
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0WghYc6JU0HbCvsgGlyqId,36,Jags,Back Of My Hand
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,65,The Doors,Love Her Madly
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5gLzO8MHiZS9vGR9kQbxEK,40,Tom Robinson Band,2-4-6-8 Motorway
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0ElRzK07sc9eszyk1ea9Ab,59,The Cramps,Human Fly
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:3x0iCzjgf0v9lnwvAhU9P2,44,Television,Venus
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4EOKJntCkNc4vbuSQg4doy,32,The Fall,Fiery Jack - Bonus Track
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4Mj2GtsgUDaf43zxdw48hd,39,The Adverts,Gary Gilmore's Eyes
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:3MmogIpfk1GVXRMmRjKLGI,47,Suicide,Dream Baby Dream
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1wP1qnWy0cZWxnbWkzf9La,45,Patti Smith,Free Money
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0TaWdoJiAJoln9OQ1RbdNs,43,Sid Vicious,My Way - 1993 Remastered Version
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:00sydAz6PeOxYzwG1dRIPi,52,The Stooges,Search and Destroy - Iggy Pop Mix
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5OGfBbWmRRkDiZiJbu5WIr,50,Richard Hell,Blank Generation - 2013 Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0FnmRkP81O1I6oeOeU1xXS,32,John Cooper Clarke,(I Married a) Monster from Outer Space
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:0hNVjU6JKydHts0SAjHCno,60,Nick Drake,One Of These Things First
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4Lk86divN6elNG9ShrqSuZ,46,Wire,Outdoor Miner - 2006 Remastered Version
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:38t6SxbsBRgTGtdSZTtusX,46,The Saints,(I'm) Stranded
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1v98rfd0an913AzHvMNG8a,58,Elvis Costello,Alison
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:150NSrON3DeZM1aLyz3MoM,44,Johnny Thunders & The Heartbreakers,Born to Lose
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:5E5HYgxGMp3BPakHGfKfIB,55,The Modern Lovers,Roadrunner
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:6ZWVeMysm8Q8zZu3lKnY2v,45,Brian Eno,I'll Come Running - 2004 Digital Remaster
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:7mxvuhmRrnQ31vHRm9A9qj,31,The Normal,Warm Leatherette
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:2fWxcJeDQiLStdAdwF4ms6,35,The Raincoats,No Side to Fall In
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4l1Yx4GK7GU55Xtwl9we9U,32,MC5,Kick out the Jams
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1vOgfMjWq10rW4h0U7yzO8,32,999,Feelin' Alright with the Crew
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:1ynemPxsPrCwUb87VmGFuq,35,CAN,I Want More
2,,,,,,,spotify:playlist:37i9dQZF1DXb3ZjVksUlfu,spotify:track:4uq0OuAtODFKsEMO478Lt8,33,Ultravox,My Sex
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:47IWLfIKOKhFnz1FUEUIkE,62,Underoath,A Boy Brushed Red Living In Black And White
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,78,Pierce The Veil,King For A Day
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0arNrzPygksLY2pEbRgBjw,60,Thrice,The Artist In The Ambulance
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7lRlq939cDG4SzWOF4VAnd,75,My Chemical Romance,I'm Not Okay (I Promise)
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1KHKeIouP04dDtl0EetgED,68,A Day To Remember,The Downfall Of Us All
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,74,Thirty Seconds To Mars,The Kill
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6fTgbkBiMITtHUmik95ClX,68,Taking Back Sunday,MakeDamnSure
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1mB7dCUM7sPyNab6R43nlj,71,Falling In Reverse,The Drug In Me Is You
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:5dTHtzHFPyi8TlTtzoz1J9,74,My Chemical Romance,Helena
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,71,AFI,Miss Murder
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:23DHUWJ7iEieNPMPKvjzBV,65,Hawthorne Heights,Ohio Is For Lovers
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3ouugfdFz6exFXUxu7wRvD,69,Sleeping With Sirens,If You Can't Hang
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3bdqdxoWXP3z0KuDt0o4Cn,62,Of Mice & Men,SECOND & SEBRING
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6OyKBwLzq4h15XmxeWf5n4,67,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0uukw2CgEIApv4IWAjXrBC,69,My Chemical Romance,Dead!
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2G8PweZBBwTpyP8vpNQJK2,67,Pierce The Veil,Caraphernelia
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:42GP0xKtkolBnmqQRvSllO,66,Coheed and Cambria,Welcome Home
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7l0Lr7Tl4Gt8hQj4v3rwtf,68,Falling In Reverse,I'm Not A Vampire
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0DKNNR9iDjwfCEpMiFXMJq,65,Story Of The Year,Until the Day I Die
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1Fu9o08qEKVEwzU8siVcig,63,Escape the Fate,Situations
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2dwhns14pjuxxcM5a0eOow,63,A Day To Remember,"I'm Made Of Wax, Larry, What Are You Made Of?"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0lHSJ0ZP8uUPnJXhMdGjOK,63,Thirty Seconds To Mars,Attack
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1wFRkVclQWfMQQcaVLjmBE,63,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1kdiiFGX1Htx0aVZYaDwEJ,62,Bullet For My Valentine,Tears Don't Fall
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2ZICF8SFI5tHttaLJKMY1X,62,The Red Jumpsuit Apparatus,False Pretense
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3fttmSWGThBQTNkuHMoCTN,62,AFI,Girl's Not Grey
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:17C4oPQ3sTpF11pi9yvGcs,62,Asking Alexandria,Not The American Average
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:63k8KXOgawK2cNtvm2ZW8y,62,Senses Fail,Can't Be Saved
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:50NQdrO55nqwZrDwKny5NH,61,Escape the Fate,Not Good Enough For Truth In Cliché
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6um5ccNzX7k3SRsVnLupvI,60,Taking Back Sunday,A Decade Under The Influence
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6tKky3l379dnGe7F85ztrJ,59,The Used,The Bird and the Worm
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:313yF0VXTCmFFoYEJF7nBQ,59,Underoath,Writing On The Walls
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6RbeLGGRcELEeKjMAplpap,59,blessthefall,"Hey Baby, Here's That Song You Wanted"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0CqCpm4LLQbHUX5ysizWJS,60,Asking Alexandria,The Final Episode (Let's Change Channel)
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:4KliQFRlvNKnlVYzMMbSMq,59,Coheed and Cambria,A Favor House Atlantic
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:29dljceloiAgAeARUwZ3QC,59,Silverstein,Smile In Your Sleep
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:5oC0AAgJ7RoWOT3HznLMe1,58,Dance Gavin Dance,Uneasy Hearts Weigh The Most
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7cITfGsdjGaTP0b5oiLL0z,58,Saosin,You're Not Alone
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0tksWgMFUovmWxDAnkebtO,58,La Dispute,Such Small Hands
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1z33QOn2Hcq9SfI5pES25L,58,Escape the Fate,This War Is Ours (The Guillotine II)
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2ZhswJTKMkNNTAjrTmPhOJ,58,Black Veil Brides,Knives and Pens
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6IxQ0PdozaZKch1m8tGCwb,57,The Used,All That I've Got
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3ikf8zLuO1MACbNFfDvJ12,57,Sleeping With Sirens,Do It Now Remember It Later
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:4OsLDuaH0bWR6xM6nj66F8,57,The Fall of Troy,F.C.P.R.E.M.I.X.
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:51rIDh0FOCNCFkdbtIOyU0,57,Pierce The Veil,Yeah Boy and Doll Face
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:4LtUNqSiFZzm70a7kM8hnc,57,Senses Fail,Calling All Cars
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6p4jnIWFWyLz0zUo2RD9iu,57,Chiodos,"Baby, You Wouldn't Last A Minute On The Creek"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2gY3Z3f1Qe4vWnw15dBkSw,57,Atreyu,Ex's And Oh's
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:746bHsY27aWTMYpoxqECOm,56,The Used,Buried Myself Alive
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3tNF4ktNoFYVbzd5LAgfMY,55,Hawthorne Heights,Saying Sorry
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:591vJuuep0gfPhx9p8WPD5,55,Underoath,Reinventing Your Exit
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3ItCQd3vvharrdNrBzZuIY,55,Black Veil Brides,Rebel Love Song
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:4sPJgy0CksvmXp9jC0W4gv,55,Story Of The Year,Anthem of Our Dying Day
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0C71NJD4BhvPopTwI7a8KV,54,Saosin,Seven Years
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7oSQG8KgYbrcR2kgwUD9SU,54,AFI,The Days Of The Phoenix
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1ZEoYuekZQo62DLFtPVdqT,53,Bullet For My Valentine,Waking the Demon
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2y8VWxzuw49UaIc4F5QIQk,53,Senses Fail,Buried a Lie
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6hKnIY2Ssrmqw2TYXW0K5e,53,Alexisonfire,This Could Be Anywhere In The World
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3SizB9Beb0HZHww3PjoXbQ,53,Circa Survive,The Difference Between Medicine And Poison Is In The Dose
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3eFx554nKpVNe4otynSsK0,53,Hawthorne Heights,Niki Fm
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:35iLpqqQg4KrfYAzbvN1vH,52,Refused,New Noise
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7MeUFHaHTgcLqz56vSyvIh,52,La Dispute,King Park
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:5JWDt4NZNiZQR8iMenaa7h,52,Bullet For My Valentine,Hand Of Blood
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3U5TzKrZP6sqiR43LQArV7,51,Thursday,Understanding In A Car Crash
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6GKhlcZeyEW9Y5ZLZ37HZ3,51,Chiodos,"The Words ""Best Friend"" Become Redefined"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:77vNp4OsXJdDt3OwlQW0HS,51,I Set My Friends On Fire,Things That Rhyme With Orange
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7CR0CfMEC6BZBuYLaKSbu9,51,Dance Gavin Dance,And I Told Them I Invented Times New Roman
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2DGFNAg4pTPLFKPeQRbGDZ,51,Finch,What It Is To Burn - New Version
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1lg8iruuIfdRL20TMmHRzJ,51,At the Drive-In,One Armed Scissor
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1FuZJZqUWbwpqwbT8eESfR,51,Alexisonfire,Accidents
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3f0VeXFWFrDjt9BFmRPIej,51,Boysetsfire,Rookie
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7hZ1JuwJm4hZsS8IHnKDt3,50,From First To Last,Note to Self
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:5Kj6WCM3ZNak8s8DCh95XX,50,Thrice,Deadbolt
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:4CilIy3dA3P9Tq2NFqKEOX,50,Armor For Sleep,Car Underwater
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2pg002Dqz4DsOthj5hqhNn,50,Black Veil Brides,Perfect Weapon
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1zalQPA3y0Latbiis4motB,50,Asking Alexandria,To The Stage
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2JPe6EP1iDsVwiPHwvhik0,50,Alesana,The Thespian
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3ybttms1Zl5kfsSl2QxIbP,49,Emarosa,The Past Should Stay Dead
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:42QlbO4IkGD6OSp6OXjFwN,49,La Dispute,Andria
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0FXSU5PXzvKl3CpA5h3Hqx,49,Thrice,Stare At The Sun
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0C9d07g8OTaJeZVVmjN0pS,48,Dance Gavin Dance,Tree Village
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6hNA4yDJr0hGn0TlnmRVUQ,49,Alesana,Apology
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1DtLnHvLta8jPswUfplrfT,48,Thursday,Standing On The Edge Of Summer
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:0nQcyybXeatlDXgvQOrT1n,48,Saosin,It's Far Better To Learn
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7jDZIM59S1utHXZcmYSEYx,48,Emarosa,A Toast to the future kids!
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:69YAlTHsJSww392VeNOa7Z,48,Emery,Studying Politics
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2UMuVwCwPUdTmAYYgd88Fg,48,Dead Poetic,New Medicines
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:75rctYH1J87zkJ51c4cxaq,48,blessthefall,Guys Like You Make Us Look Bad
