,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
900,0.493,0.532,0,-10.561,1,0.239,0.306,0.0,0.347,0.561,83.668,audio_features,6YmWSu43kuuKGoYYgHrb1r,spotify:track:6YmWSu43kuuKGoYYgHrb1r,https://api.spotify.com/v1/tracks/6YmWSu43kuuKGoYYgHrb1r,https://api.spotify.com/v1/audio-analysis/6YmWSu43kuuKGoYYgHrb1r,190107,4
901,0.578,0.431,2,-7.034,1,0.0269,0.469,0.0,0.137,0.21,116.979,audio_features,1TUuhV75FeOF6UObRsABo2,spotify:track:1TUuhV75FeOF6UObRsABo2,https://api.spotify.com/v1/tracks/1TUuhV75FeOF6UObRsABo2,https://api.spotify.com/v1/audio-analysis/1TUuhV75FeOF6UObRsABo2,226975,3
902,0.484,0.434,1,-6.931,1,0.0357,0.726,0.0,0.0941,0.26,130.117,audio_features,5R7TAOPx2H0ImjCkdb4PXR,spotify:track:5R7TAOPx2H0ImjCkdb4PXR,https://api.spotify.com/v1/tracks/5R7TAOPx2H0ImjCkdb4PXR,https://api.spotify.com/v1/audio-analysis/5R7TAOPx2H0ImjCkdb4PXR,215240,4
903,0.504,0.69,7,-6.187,1,0.0291,0.0394,0.0,0.0918,0.566,87.963,audio_features,6B28CeAkAkTx0suQMRDBNT,spotify:track:6B28CeAkAkTx0suQMRDBNT,https://api.spotify.com/v1/tracks/6B28CeAkAkTx0suQMRDBNT,https://api.spotify.com/v1/audio-analysis/6B28CeAkAkTx0suQMRDBNT,176099,4
904,0.487,0.803,0,-4.871,0,0.034,0.145,0.0,0.081,0.255,75.021,audio_features,5Ut5HJUIE93J1bH1u5kGn3,spotify:track:5Ut5HJUIE93J1bH1u5kGn3,https://api.spotify.com/v1/tracks/5Ut5HJUIE93J1bH1u5kGn3,https://api.spotify.com/v1/audio-analysis/5Ut5HJUIE93J1bH1u5kGn3,173000,4
905,0.572,0.633,11,-7.832,1,0.0269,0.367,0.0,0.114,0.509,90.571,audio_features,4cFvCa5PLr7HTVosmwX4iL,spotify:track:4cFvCa5PLr7HTVosmwX4iL,https://api.spotify.com/v1/tracks/4cFvCa5PLr7HTVosmwX4iL,https://api.spotify.com/v1/audio-analysis/4cFvCa5PLr7HTVosmwX4iL,169318,4
906,0.335,0.178,3,-10.202,1,0.0336,0.649,5.06e-05,0.0982,0.126,140.801,audio_features,27AP9jXtfbNJ68atuOkvjc,spotify:track:27AP9jXtfbNJ68atuOkvjc,https://api.spotify.com/v1/tracks/27AP9jXtfbNJ68atuOkvjc,https://api.spotify.com/v1/audio-analysis/27AP9jXtfbNJ68atuOkvjc,212333,4
907,0.469,0.501,1,-5.98,1,0.0298,0.321,0.0,0.117,0.471,150.197,audio_features,78GzKUvv47KVd9VT0UZv77,spotify:track:78GzKUvv47KVd9VT0UZv77,https://api.spotify.com/v1/tracks/78GzKUvv47KVd9VT0UZv77,https://api.spotify.com/v1/audio-analysis/78GzKUvv47KVd9VT0UZv77,231467,4
908,0.323,0.401,10,-7.927,1,0.031,0.78,6.16e-06,0.101,0.289,153.523,audio_features,6HnxFNElDrHCClUAofO62l,spotify:track:6HnxFNElDrHCClUAofO62l,https://api.spotify.com/v1/tracks/6HnxFNElDrHCClUAofO62l,https://api.spotify.com/v1/audio-analysis/6HnxFNElDrHCClUAofO62l,252232,4
909,0.522,0.493,6,-5.853,1,0.0356,0.553,0.00311,0.105,0.171,143.964,audio_features,7nDImE3NrWzpmOb3r2oV50,spotify:track:7nDImE3NrWzpmOb3r2oV50,https://api.spotify.com/v1/tracks/7nDImE3NrWzpmOb3r2oV50,https://api.spotify.com/v1/audio-analysis/7nDImE3NrWzpmOb3r2oV50,225933,4
910,0.552,0.663,7,-4.923,0,0.0361,0.0538,0.0,0.0998,0.35,80.047,audio_features,3JqF0zLGozLrnS1uvOhluB,spotify:track:3JqF0zLGozLrnS1uvOhluB,https://api.spotify.com/v1/tracks/3JqF0zLGozLrnS1uvOhluB,https://api.spotify.com/v1/audio-analysis/3JqF0zLGozLrnS1uvOhluB,154279,4
911,0.394,0.329,4,-12.218,1,0.0345,0.78,7.16e-05,0.102,0.268,72.345,audio_features,1zy9Ypjqd8TTxYsYEQOCy7,spotify:track:1zy9Ypjqd8TTxYsYEQOCy7,https://api.spotify.com/v1/tracks/1zy9Ypjqd8TTxYsYEQOCy7,https://api.spotify.com/v1/audio-analysis/1zy9Ypjqd8TTxYsYEQOCy7,260440,4
912,0.486,0.185,9,-10.372,1,0.0289,0.905,1.05e-05,0.113,0.166,131.872,audio_features,76Sn7FKuDkw4SssotSi5Rr,spotify:track:76Sn7FKuDkw4SssotSi5Rr,https://api.spotify.com/v1/tracks/76Sn7FKuDkw4SssotSi5Rr,https://api.spotify.com/v1/audio-analysis/76Sn7FKuDkw4SssotSi5Rr,266200,4
913,0.556,0.559,0,-7.843,1,0.0284,0.123,0.0,0.0797,0.174,78.022,audio_features,04gSahNsdUScq5mdvGVU9T,spotify:track:04gSahNsdUScq5mdvGVU9T,https://api.spotify.com/v1/tracks/04gSahNsdUScq5mdvGVU9T,https://api.spotify.com/v1/audio-analysis/04gSahNsdUScq5mdvGVU9T,210698,4
914,0.826,0.603,1,-7.659,0,0.0737,0.0474,0.0,0.0831,0.681,107.494,audio_features,4ELynSlkV4OHcBCFenFJ7U,spotify:track:4ELynSlkV4OHcBCFenFJ7U,https://api.spotify.com/v1/tracks/4ELynSlkV4OHcBCFenFJ7U,https://api.spotify.com/v1/audio-analysis/4ELynSlkV4OHcBCFenFJ7U,160290,4
915,0.47,0.833,9,-4.304,1,0.0574,0.427,0.0,0.1,0.368,149.969,audio_features,1kKSLTUaRbMxKMmexM7xOw,spotify:track:1kKSLTUaRbMxKMmexM7xOw,https://api.spotify.com/v1/tracks/1kKSLTUaRbMxKMmexM7xOw,https://api.spotify.com/v1/audio-analysis/1kKSLTUaRbMxKMmexM7xOw,233213,4
916,0.515,0.57,5,-8.803,1,0.0303,0.751,0.0,0.0979,0.394,83.929,audio_features,7qTXrYDJFQ525k3prdXCEN,spotify:track:7qTXrYDJFQ525k3prdXCEN,https://api.spotify.com/v1/tracks/7qTXrYDJFQ525k3prdXCEN,https://api.spotify.com/v1/audio-analysis/7qTXrYDJFQ525k3prdXCEN,211191,4
917,0.286,0.313,2,-10.06,1,0.0305,0.785,0.000102,0.126,0.31,176.145,audio_features,6mBhSOYQtr3fC5qjIceGD2,spotify:track:6mBhSOYQtr3fC5qjIceGD2,https://api.spotify.com/v1/tracks/6mBhSOYQtr3fC5qjIceGD2,https://api.spotify.com/v1/audio-analysis/6mBhSOYQtr3fC5qjIceGD2,231840,3
918,0.636,0.449,4,-9.732,1,0.0331,0.47,0.118,0.275,0.706,113.459,audio_features,3TkQkNP31WG8xnXAVkjB93,spotify:track:3TkQkNP31WG8xnXAVkjB93,https://api.spotify.com/v1/tracks/3TkQkNP31WG8xnXAVkjB93,https://api.spotify.com/v1/audio-analysis/3TkQkNP31WG8xnXAVkjB93,170640,4
919,0.628,0.863,4,-4.384,1,0.0399,0.0187,0.0,0.0976,0.719,105.94,audio_features,7eOizXz9BZ7Vc6Scgwh1hC,spotify:track:7eOizXz9BZ7Vc6Scgwh1hC,https://api.spotify.com/v1/tracks/7eOizXz9BZ7Vc6Scgwh1hC,https://api.spotify.com/v1/audio-analysis/7eOizXz9BZ7Vc6Scgwh1hC,196493,4
920,0.4,0.838,3,-5.657,1,0.0358,0.23,0.0326,0.0932,0.685,181.974,audio_features,5OVyTSbqz288MkNbZf15rY,spotify:track:5OVyTSbqz288MkNbZf15rY,https://api.spotify.com/v1/tracks/5OVyTSbqz288MkNbZf15rY,https://api.spotify.com/v1/audio-analysis/5OVyTSbqz288MkNbZf15rY,221667,4
921,0.431,0.408,8,-8.411,1,0.0309,0.531,0.0,0.929,0.214,143.022,audio_features,5AlAhGxcaynbZwjhokML5R,spotify:track:5AlAhGxcaynbZwjhokML5R,https://api.spotify.com/v1/tracks/5AlAhGxcaynbZwjhokML5R,https://api.spotify.com/v1/audio-analysis/5AlAhGxcaynbZwjhokML5R,291853,4
922,0.59,0.587,7,-7.345,1,0.0355,0.76,1.06e-05,0.538,0.623,137.973,audio_features,5yVesQH1l8bOgjuWN0ub2a,spotify:track:5yVesQH1l8bOgjuWN0ub2a,https://api.spotify.com/v1/tracks/5yVesQH1l8bOgjuWN0ub2a,https://api.spotify.com/v1/audio-analysis/5yVesQH1l8bOgjuWN0ub2a,171027,4
923,0.633,0.834,7,-6.072,1,0.0327,0.0542,1.76e-05,0.115,0.869,97.991,audio_features,6Ieljz21ViDbNsGkI91lKT,spotify:track:6Ieljz21ViDbNsGkI91lKT,https://api.spotify.com/v1/tracks/6Ieljz21ViDbNsGkI91lKT,https://api.spotify.com/v1/audio-analysis/6Ieljz21ViDbNsGkI91lKT,218000,4
924,0.444,0.83,6,-2.982,1,0.0314,0.0533,0.0,0.151,0.663,166.142,audio_features,6HwopkhVngqyPILoTSF7Cs,spotify:track:6HwopkhVngqyPILoTSF7Cs,https://api.spotify.com/v1/tracks/6HwopkhVngqyPILoTSF7Cs,https://api.spotify.com/v1/audio-analysis/6HwopkhVngqyPILoTSF7Cs,218773,4
925,0.546,0.77,0,-5.635,1,0.0311,0.04,0.0,0.326,0.829,75.005,audio_features,3JDC8HYPCUkOl4lRj7HiOD,spotify:track:3JDC8HYPCUkOl4lRj7HiOD,https://api.spotify.com/v1/tracks/3JDC8HYPCUkOl4lRj7HiOD,https://api.spotify.com/v1/audio-analysis/3JDC8HYPCUkOl4lRj7HiOD,188707,4
926,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,audio_features,1dyxS3YzBbL0t8rEVwVQ1K,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/tracks/1dyxS3YzBbL0t8rEVwVQ1K,https://api.spotify.com/v1/audio-analysis/1dyxS3YzBbL0t8rEVwVQ1K,205107,4
927,0.525,0.481,8,-6.715,1,0.0251,0.302,0.0,0.121,0.237,75.974,audio_features,6FW9MTGMjR5A6q2o7PLuuz,spotify:track:6FW9MTGMjR5A6q2o7PLuuz,https://api.spotify.com/v1/tracks/6FW9MTGMjR5A6q2o7PLuuz,https://api.spotify.com/v1/audio-analysis/6FW9MTGMjR5A6q2o7PLuuz,289000,4
928,0.598,0.244,9,-8.003,1,0.0374,0.767,3.38e-05,0.106,0.225,117.109,audio_features,02qR0Dbi6JawnhEHD3UxHq,spotify:track:02qR0Dbi6JawnhEHD3UxHq,https://api.spotify.com/v1/tracks/02qR0Dbi6JawnhEHD3UxHq,https://api.spotify.com/v1/audio-analysis/02qR0Dbi6JawnhEHD3UxHq,340533,4
929,0.385,0.623,8,-7.841,1,0.039,0.247,0.00854,0.103,0.354,175.826,audio_features,4CVSGsxGy52bNpUAwFqrm7,spotify:track:4CVSGsxGy52bNpUAwFqrm7,https://api.spotify.com/v1/tracks/4CVSGsxGy52bNpUAwFqrm7,https://api.spotify.com/v1/audio-analysis/4CVSGsxGy52bNpUAwFqrm7,210493,4
930,0.327,0.214,3,-10.382,1,0.0355,0.928,0.0,0.104,0.351,73.863,audio_features,2TIdEu4aruzo33MTEUDGcf,spotify:track:2TIdEu4aruzo33MTEUDGcf,https://api.spotify.com/v1/tracks/2TIdEu4aruzo33MTEUDGcf,https://api.spotify.com/v1/audio-analysis/2TIdEu4aruzo33MTEUDGcf,293933,4
931,0.438,0.411,4,-7.728,1,0.031,0.758,0.0,0.128,0.173,175.627,audio_features,11YK2L3U5Yr4SepKwX1yiE,spotify:track:11YK2L3U5Yr4SepKwX1yiE,https://api.spotify.com/v1/tracks/11YK2L3U5Yr4SepKwX1yiE,https://api.spotify.com/v1/audio-analysis/11YK2L3U5Yr4SepKwX1yiE,219529,4
932,0.304,0.629,11,-5.979,1,0.0398,0.276,0.0,0.0948,0.349,71.88,audio_features,6AbFsKUHKy3ua32eZmA1wv,spotify:track:6AbFsKUHKy3ua32eZmA1wv,https://api.spotify.com/v1/tracks/6AbFsKUHKy3ua32eZmA1wv,https://api.spotify.com/v1/audio-analysis/6AbFsKUHKy3ua32eZmA1wv,202867,4
933,0.507,0.493,0,-6.676,1,0.0267,0.0397,1.32e-06,0.102,0.261,97.85,audio_features,5o6dFqafETxZNqUFt9ZqAC,spotify:track:5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/tracks/5o6dFqafETxZNqUFt9ZqAC,https://api.spotify.com/v1/audio-analysis/5o6dFqafETxZNqUFt9ZqAC,173961,4
934,0.454,0.246,9,-9.507,1,0.0309,0.858,0.0,0.104,0.466,78.999,audio_features,4ciThdLjICgN7HzeBaLrSw,spotify:track:4ciThdLjICgN7HzeBaLrSw,https://api.spotify.com/v1/tracks/4ciThdLjICgN7HzeBaLrSw,https://api.spotify.com/v1/audio-analysis/4ciThdLjICgN7HzeBaLrSw,242117,4
935,0.482,0.319,2,-8.766,1,0.0256,0.49,0.000392,0.157,0.119,75.826,audio_features,0TBkgBR2VLYeTG9ynsoIkm,spotify:track:0TBkgBR2VLYeTG9ynsoIkm,https://api.spotify.com/v1/tracks/0TBkgBR2VLYeTG9ynsoIkm,https://api.spotify.com/v1/audio-analysis/0TBkgBR2VLYeTG9ynsoIkm,191976,4
936,0.418,0.458,4,-8.592,1,0.0266,0.6,0.0189,0.109,0.204,78.679,audio_features,2Rk8fztS3B4ozeNjKtirHb,spotify:track:2Rk8fztS3B4ozeNjKtirHb,https://api.spotify.com/v1/tracks/2Rk8fztS3B4ozeNjKtirHb,https://api.spotify.com/v1/audio-analysis/2Rk8fztS3B4ozeNjKtirHb,232686,4
937,0.306,0.314,5,-6.821,1,0.0289,0.885,0.0,0.12,0.215,91.854,audio_features,17AeeMY4OZlsqIUUlOlfP4,spotify:track:17AeeMY4OZlsqIUUlOlfP4,https://api.spotify.com/v1/tracks/17AeeMY4OZlsqIUUlOlfP4,https://api.spotify.com/v1/audio-analysis/17AeeMY4OZlsqIUUlOlfP4,261600,3
938,0.485,0.282,7,-8.949,1,0.0298,0.432,0.0,0.11,0.406,139.136,audio_features,6a0zu7tOqPUHQfoP7YJ9nS,spotify:track:6a0zu7tOqPUHQfoP7YJ9nS,https://api.spotify.com/v1/tracks/6a0zu7tOqPUHQfoP7YJ9nS,https://api.spotify.com/v1/audio-analysis/6a0zu7tOqPUHQfoP7YJ9nS,201707,4
939,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,audio_features,4Pn0JlCUusD2QHjADuOzuV,spotify:track:4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/tracks/4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/audio-analysis/4Pn0JlCUusD2QHjADuOzuV,259267,3
940,0.408,0.617,1,-6.491,1,0.0322,0.131,0.0,0.0912,0.179,177.226,audio_features,1XE2AiPIecv5qDJvoajruU,spotify:track:1XE2AiPIecv5qDJvoajruU,https://api.spotify.com/v1/tracks/1XE2AiPIecv5qDJvoajruU,https://api.spotify.com/v1/audio-analysis/1XE2AiPIecv5qDJvoajruU,210218,3
941,0.513,0.45,7,-6.471,1,0.0316,0.593,0.0,0.161,0.166,127.635,audio_features,32RsPGjvELIqW3TjPKVF3a,spotify:track:32RsPGjvELIqW3TjPKVF3a,https://api.spotify.com/v1/tracks/32RsPGjvELIqW3TjPKVF3a,https://api.spotify.com/v1/audio-analysis/32RsPGjvELIqW3TjPKVF3a,282133,4
942,0.506,0.326,11,-6.256,1,0.0307,0.831,0.0,0.0974,0.362,141.665,audio_features,1HkOYPY5Gx4CPYbCd6leKb,spotify:track:1HkOYPY5Gx4CPYbCd6leKb,https://api.spotify.com/v1/tracks/1HkOYPY5Gx4CPYbCd6leKb,https://api.spotify.com/v1/audio-analysis/1HkOYPY5Gx4CPYbCd6leKb,198592,4
943,0.576,0.355,1,-8.388,1,0.033,0.439,4.55e-05,0.13,0.299,137.232,audio_features,3wxgj5N8ZKoZWHDw6FJUf2,spotify:track:3wxgj5N8ZKoZWHDw6FJUf2,https://api.spotify.com/v1/tracks/3wxgj5N8ZKoZWHDw6FJUf2,https://api.spotify.com/v1/audio-analysis/3wxgj5N8ZKoZWHDw6FJUf2,198733,4
944,0.587,0.572,7,-5.296,1,0.0274,0.755,7.18e-06,0.208,0.394,135.942,audio_features,4nQ4Ea34XihpPFnJeyoOZ9,spotify:track:4nQ4Ea34XihpPFnJeyoOZ9,https://api.spotify.com/v1/tracks/4nQ4Ea34XihpPFnJeyoOZ9,https://api.spotify.com/v1/audio-analysis/4nQ4Ea34XihpPFnJeyoOZ9,257785,4
945,0.574,0.341,1,-6.269,1,0.0296,0.921,0.0,0.216,0.194,136.113,audio_features,4ZeHjRfWTpESYD0XarSXit,spotify:track:4ZeHjRfWTpESYD0XarSXit,https://api.spotify.com/v1/tracks/4ZeHjRfWTpESYD0XarSXit,https://api.spotify.com/v1/audio-analysis/4ZeHjRfWTpESYD0XarSXit,288659,4
946,0.497,0.434,0,-5.73,1,0.0296,0.333,3.11e-06,0.108,0.266,115.749,audio_features,6gcNSi6b9gvDBjYO059lrF,spotify:track:6gcNSi6b9gvDBjYO059lrF,https://api.spotify.com/v1/tracks/6gcNSi6b9gvDBjYO059lrF,https://api.spotify.com/v1/audio-analysis/6gcNSi6b9gvDBjYO059lrF,244267,3
947,0.513,0.731,7,-6.166,1,0.0581,0.201,0.0,0.205,0.44,159.976,audio_features,7xWPmwuOcvFcnFgS3mPRzA,spotify:track:7xWPmwuOcvFcnFgS3mPRzA,https://api.spotify.com/v1/tracks/7xWPmwuOcvFcnFgS3mPRzA,https://api.spotify.com/v1/audio-analysis/7xWPmwuOcvFcnFgS3mPRzA,204480,4
948,0.362,0.532,2,-7.024,1,0.0344,0.0756,0.0,0.102,0.117,71.784,audio_features,5KisXZeI0uzWFyYBHoexy1,spotify:track:5KisXZeI0uzWFyYBHoexy1,https://api.spotify.com/v1/tracks/5KisXZeI0uzWFyYBHoexy1,https://api.spotify.com/v1/audio-analysis/5KisXZeI0uzWFyYBHoexy1,229389,4
949,0.658,0.612,6,-5.132,1,0.0337,0.821,0.0,0.101,0.248,108.08,audio_features,4PVt0PcZyI61mCuwMdvtzy,spotify:track:4PVt0PcZyI61mCuwMdvtzy,https://api.spotify.com/v1/tracks/4PVt0PcZyI61mCuwMdvtzy,https://api.spotify.com/v1/audio-analysis/4PVt0PcZyI61mCuwMdvtzy,208053,4
950,0.545,0.612,4,-5.794,1,0.0236,0.135,0.0,0.0862,0.171,89.996,audio_features,3OzqxGvLzW00YOet2P78sD,spotify:track:3OzqxGvLzW00YOet2P78sD,https://api.spotify.com/v1/tracks/3OzqxGvLzW00YOet2P78sD,https://api.spotify.com/v1/audio-analysis/3OzqxGvLzW00YOet2P78sD,284987,4
951,0.546,0.827,4,-6.582,0,0.0459,0.0303,0.0,0.0682,0.607,94.74,audio_features,0QB8S1OlJhA8fIWkiiBXsM,spotify:track:0QB8S1OlJhA8fIWkiiBXsM,https://api.spotify.com/v1/tracks/0QB8S1OlJhA8fIWkiiBXsM,https://api.spotify.com/v1/audio-analysis/0QB8S1OlJhA8fIWkiiBXsM,183307,4
952,0.592,0.581,7,-8.054,1,0.0425,0.194,4.83e-05,0.126,0.546,168.108,audio_features,5eQCKQKBFcyMQAAsVk3clf,spotify:track:5eQCKQKBFcyMQAAsVk3clf,https://api.spotify.com/v1/tracks/5eQCKQKBFcyMQAAsVk3clf,https://api.spotify.com/v1/audio-analysis/5eQCKQKBFcyMQAAsVk3clf,214648,4
953,0.566,0.541,9,-7.25,1,0.0263,0.275,0.00041,0.204,0.2,139.907,audio_features,0M07TE03OtknRNCKJ15Rvf,spotify:track:0M07TE03OtknRNCKJ15Rvf,https://api.spotify.com/v1/tracks/0M07TE03OtknRNCKJ15Rvf,https://api.spotify.com/v1/audio-analysis/0M07TE03OtknRNCKJ15Rvf,206453,4
954,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,audio_features,1S4fpfX2u0hzFD9vb6FEB6,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/tracks/1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/audio-analysis/1S4fpfX2u0hzFD9vb6FEB6,201267,4
955,0.552,0.449,7,-6.986,1,0.0375,0.362,0.0,0.0945,0.314,149.919,audio_features,62q03kZpF2r4d8rfLcExsu,spotify:track:62q03kZpF2r4d8rfLcExsu,https://api.spotify.com/v1/tracks/62q03kZpF2r4d8rfLcExsu,https://api.spotify.com/v1/audio-analysis/62q03kZpF2r4d8rfLcExsu,201533,4
956,0.52,0.84,6,-4.296,1,0.0447,0.0207,0.0,0.173,0.656,153.938,audio_features,0SI39fe6eJtLtLezge9veM,spotify:track:0SI39fe6eJtLtLezge9veM,https://api.spotify.com/v1/tracks/0SI39fe6eJtLtLezge9veM,https://api.spotify.com/v1/audio-analysis/0SI39fe6eJtLtLezge9veM,199093,4
957,0.727,0.767,2,-5.781,1,0.0519,0.138,3.8e-05,0.1,0.774,113.05,audio_features,0WEHSfymu7ryky59E22bJz,spotify:track:0WEHSfymu7ryky59E22bJz,https://api.spotify.com/v1/tracks/0WEHSfymu7ryky59E22bJz,https://api.spotify.com/v1/audio-analysis/0WEHSfymu7ryky59E22bJz,168186,4
958,0.651,0.762,9,-6.084,1,0.0284,0.121,0.0,0.167,0.292,109.959,audio_features,54tkmSblWo5WzUA00yzJkm,spotify:track:54tkmSblWo5WzUA00yzJkm,https://api.spotify.com/v1/tracks/54tkmSblWo5WzUA00yzJkm,https://api.spotify.com/v1/audio-analysis/54tkmSblWo5WzUA00yzJkm,172067,4
959,0.612,0.351,11,-9.592,1,0.0303,0.536,0.000102,0.0838,0.433,134.515,audio_features,7h9AJvnX2HY794n0YhDNwt,spotify:track:7h9AJvnX2HY794n0YhDNwt,https://api.spotify.com/v1/tracks/7h9AJvnX2HY794n0YhDNwt,https://api.spotify.com/v1/audio-analysis/7h9AJvnX2HY794n0YhDNwt,220363,4
960,0.607,0.543,5,-10.614,1,0.0273,0.355,0.0355,0.128,0.547,82.017,audio_features,0hWful5Iuy2saRJdyOeRzq,spotify:track:0hWful5Iuy2saRJdyOeRzq,https://api.spotify.com/v1/tracks/0hWful5Iuy2saRJdyOeRzq,https://api.spotify.com/v1/audio-analysis/0hWful5Iuy2saRJdyOeRzq,288373,4
961,0.59,0.798,1,-4.75,1,0.0349,0.261,0.0,0.112,0.272,96.02,audio_features,46JqDjp4BMbLQrTOUHdspO,spotify:track:46JqDjp4BMbLQrTOUHdspO,https://api.spotify.com/v1/tracks/46JqDjp4BMbLQrTOUHdspO,https://api.spotify.com/v1/audio-analysis/46JqDjp4BMbLQrTOUHdspO,230109,4
962,0.442,0.556,4,-6.925,1,0.0345,0.0751,7.59e-06,0.0984,0.26,140.563,audio_features,7ClZTubD4KudpEuBysLMUI,spotify:track:7ClZTubD4KudpEuBysLMUI,https://api.spotify.com/v1/tracks/7ClZTubD4KudpEuBysLMUI,https://api.spotify.com/v1/audio-analysis/7ClZTubD4KudpEuBysLMUI,262227,4
963,0.36,0.466,3,-7.52,1,0.03,0.64,3.43e-06,0.108,0.044,83.853,audio_features,057ssHCqyYBRcQ6J860Kwi,spotify:track:057ssHCqyYBRcQ6J860Kwi,https://api.spotify.com/v1/tracks/057ssHCqyYBRcQ6J860Kwi,https://api.spotify.com/v1/audio-analysis/057ssHCqyYBRcQ6J860Kwi,254880,4
964,0.462,0.611,0,-4.461,0,0.0341,0.475,0.0,0.0989,0.418,149.963,audio_features,6BhXU6XZMOZ4wz3tUcgkai,spotify:track:6BhXU6XZMOZ4wz3tUcgkai,https://api.spotify.com/v1/tracks/6BhXU6XZMOZ4wz3tUcgkai,https://api.spotify.com/v1/audio-analysis/6BhXU6XZMOZ4wz3tUcgkai,233147,4
965,0.612,0.561,8,-7.374,1,0.0312,0.359,0.0,0.11,0.361,119.959,audio_features,5Kuvvw2blL70n9GqVFx3vF,spotify:track:5Kuvvw2blL70n9GqVFx3vF,https://api.spotify.com/v1/tracks/5Kuvvw2blL70n9GqVFx3vF,https://api.spotify.com/v1/audio-analysis/5Kuvvw2blL70n9GqVFx3vF,223448,4
966,0.469,0.408,0,-7.639,1,0.0308,0.403,0.0,0.0838,0.069,139.716,audio_features,4pTaWYq66mOLpjGkqTpjsF,spotify:track:4pTaWYq66mOLpjGkqTpjsF,https://api.spotify.com/v1/tracks/4pTaWYq66mOLpjGkqTpjsF,https://api.spotify.com/v1/audio-analysis/4pTaWYq66mOLpjGkqTpjsF,217714,4
967,0.585,0.832,6,-3.791,1,0.0394,0.281,0.000322,0.0822,0.544,147.978,audio_features,1lNiLFaSGw8AFdp4zfMvuf,spotify:track:1lNiLFaSGw8AFdp4zfMvuf,https://api.spotify.com/v1/tracks/1lNiLFaSGw8AFdp4zfMvuf,https://api.spotify.com/v1/audio-analysis/1lNiLFaSGw8AFdp4zfMvuf,187387,4
968,0.643,0.738,10,-3.708,1,0.0332,0.528,0.0,0.124,0.369,119.927,audio_features,4bKkUZX9OlAh8fE5KsaE0G,spotify:track:4bKkUZX9OlAh8fE5KsaE0G,https://api.spotify.com/v1/tracks/4bKkUZX9OlAh8fE5KsaE0G,https://api.spotify.com/v1/audio-analysis/4bKkUZX9OlAh8fE5KsaE0G,166880,4
969,0.562,0.741,2,-4.753,1,0.0284,0.224,1.18e-05,0.113,0.32,121.035,audio_features,6CWzNUUmNLpiBMyR5cMzJK,spotify:track:6CWzNUUmNLpiBMyR5cMzJK,https://api.spotify.com/v1/tracks/6CWzNUUmNLpiBMyR5cMzJK,https://api.spotify.com/v1/audio-analysis/6CWzNUUmNLpiBMyR5cMzJK,226267,4
970,0.451,0.893,7,-2.721,1,0.0627,0.0243,0.0,0.0813,0.0971,139.763,audio_features,10RQKVSr4rS0coExTmi4dF,spotify:track:10RQKVSr4rS0coExTmi4dF,https://api.spotify.com/v1/tracks/10RQKVSr4rS0coExTmi4dF,https://api.spotify.com/v1/audio-analysis/10RQKVSr4rS0coExTmi4dF,238173,4
971,0.579,0.479,1,-7.846,1,0.0338,0.0895,0.0,0.103,0.324,148.065,audio_features,2nrdOrcmcHdVh8gz7WJ9Kh,spotify:track:2nrdOrcmcHdVh8gz7WJ9Kh,https://api.spotify.com/v1/tracks/2nrdOrcmcHdVh8gz7WJ9Kh,https://api.spotify.com/v1/audio-analysis/2nrdOrcmcHdVh8gz7WJ9Kh,210067,4
972,0.589,0.388,4,-9.755,1,0.0305,0.698,0.0,0.0902,0.364,78.883,audio_features,1kAjZE74FPpadN5JUgrIcZ,spotify:track:1kAjZE74FPpadN5JUgrIcZ,https://api.spotify.com/v1/tracks/1kAjZE74FPpadN5JUgrIcZ,https://api.spotify.com/v1/audio-analysis/1kAjZE74FPpadN5JUgrIcZ,220309,4
973,0.644,0.744,11,-5.2,1,0.0364,0.0828,0.0,0.304,0.583,93.014,audio_features,6dtFZkJdNJljSlWI9dL1kg,spotify:track:6dtFZkJdNJljSlWI9dL1kg,https://api.spotify.com/v1/tracks/6dtFZkJdNJljSlWI9dL1kg,https://api.spotify.com/v1/audio-analysis/6dtFZkJdNJljSlWI9dL1kg,188091,4
974,0.537,0.699,10,-6.615,1,0.0399,0.237,2.27e-05,0.114,0.814,84.905,audio_features,2HqCaO7BV010qXS5FuiTED,spotify:track:2HqCaO7BV010qXS5FuiTED,https://api.spotify.com/v1/tracks/2HqCaO7BV010qXS5FuiTED,https://api.spotify.com/v1/audio-analysis/2HqCaO7BV010qXS5FuiTED,250627,4
