,Playlist,Followers,Songs,Genre_1,Genre_2,URI,Song_URI,Popularity,Artist_Name,Song_Name
3083,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:68LD7fYCVnACJtnLKHd3Q9,54,Wallice,Punching Bag
3084,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:4e11dFRYAcJyvIv9Y35ERA,54,dexter,Blue Skies
3085,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:4WhpjIKKkQlFmbsYQIuJxO,54,Crisaunt,Emotionless
3086,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:7mrEpwmQJ7qK1ik7ZjjcdD,54,The Marías,Clueless
3087,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:4r4uSdJJKV8RIcNKH7pX54,54,Cuco,Forevermore
3088,Bedroom Pop,"1,027,121",115,Pop,Indie,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,spotify:track:5SG2BVsZr0W7cFAkjh60TT,54,MICHELLE,THE BOTTOM
3089,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1PckUlxKqWQs3RlWXVBLw3,91,Lizzo,About Damn Time
3090,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3rmo8F54jFF8OgYsqTxm5d,89,Ed Sheeran,Bad Habits
3091,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,88,Beyoncé,BREAK MY SOUL
3092,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,88,Nicki Minaj,Super Freaky Girl
3093,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4ZtFanR9U6ndgddUvNcjcG,88,Olivia Rodrigo,good 4 u
3094,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:18asYwWugKjjsihZ0YvRxO,87,Tiësto,The Motto
3095,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1WCEAGGRD066z2Q89ObXTq,86,David Guetta,Crazy What Love Can Do
3096,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3sa06xVNmLLYIxdNNmVQN8,85,Jax Jones,Where Did You Go? (feat. MNEK)
3097,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,84,Alesso,Words (feat. Zara Larsson)
3098,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1RF02Cf80mTaeNXG2P2boR,84,Nathan Dawe,21 Reasons (feat. Ella Henderson)
3099,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:37BZB0z9T8Xu7U3e65qxFy,84,The Weeknd,Save Your Tears (with Ariana Grande) (Remix)
3100,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4kXxEhuatrvwrTQycA7s9B,83,ROSALÍA,BIZCOCHITO
3101,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,83,Alok,Deep Down (feat. Never Dull)
3102,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:76hfruVvmfQbw0eYn1nmeC,82,DNCE,Cake By The Ocean
3103,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,83,Tiësto,Hot In It
3104,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6Jkm5kUldvIqxzI1Pa7nXH,82,Leah Kate,10 Things I Hate About You
3105,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,82,Lauv,I Like Me Better
3106,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3bidbhpOYeV4knp8AIu8Xn,82,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton)
3107,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6Dy1jexKYriXAVG6evyUTJ,81,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie)
3108,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,81,Jason Derulo,Acapulco
3109,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,81,Spice Girls,Wannabe
3110,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:7a53HqqArd4b9NF4XAmlbI,81,Ava Max,Kings & Queens
3111,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,81,Conan Gray,Maniac
3112,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:5902W4uHWzhtOff1UK7the,80,Alesso,When I’m Gone (with Katy Perry)
3113,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,83,Tiësto,The Business
3114,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3nEHrvNNtgLv9rneTAYVr4,80,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance)
3115,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1gihuPhrLraKYrJMAEONyc,80,Calvin Harris,Feel So Close - Radio Edit
3116,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2CEgGE6aESpnmtfiZwYlbV,79,Taio Cruz,Dynamite
3117,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:0sb8ClU3CLoNblxkpmOKzA,80,Ava Max,Maybe You’re The Problem
3118,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,79,Miley Cyrus,Prisoner (feat. Dua Lipa)
3119,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:09IStsImFySgyp0pIQdqAc,79,Zedd,The Middle
3120,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,79,Dua Lipa,Don't Start Now
3121,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,79,Galantis,Heartbreak Anthem (with David Guetta & Little Mix)
3122,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2rmwqU7yzTvzkiaRV53DpT,79,Lizzo,2 Be Loved (Am I Ready)
3123,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3vySEUpD0tc801F2WZDLYw,78,Tyga,Freaky Deaky
3124,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1KixkQVDUHggZMU9dUobgm,78,Ava Max,My Head & My Heart
3125,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2gYj9lubBorOPIVWsTXugG,78,IVE,After LIKE
3126,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:78qd8dvwea0Gosb6Fe6j3k,78,Doja Cat,Boss Bitch
3127,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6Zu3aw7FfjAF9WA0fA81Oq,78,Latto,Big Energy
3128,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:463CkQjx2Zk1yXoBuierM9,78,Dua Lipa,Levitating (feat. DaBaby)
3129,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4laAKIq9ZxBCwf99rauPYb,78,Becky Hill,Remember
3130,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,78,Pitbull,Feel This Moment (feat. Christina Aguilera)
3131,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1058fW9H3fZA6QjYCdOBad,77,Camila Cabello,Don't Go Yet
3132,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3QK2bbLCTGoFXFt64e5TBY,77,Tove Lo,2 Die 4
3133,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6oJ6le65B3SEqPwMRNXWjY,77,Kygo,Higher Love
3134,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6qn9YLKt13AGvpq9jfO8py,77,Rihanna,We Found Love
3135,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:0siYMEsGrzzzlWLXK5zJfS,77,Joel Corry,BED
3136,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,76,Taylor Swift,You Need To Calm Down
3137,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1gv4xPanImH17bKZ9rOveR,76,P!nk,Raise Your Glass
3138,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:0QULNNd9z5s35entfiiXoa,76,Elle King,Drunk (And I Don't Wanna Go Home)
3139,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ,76,Jonas Blue,Don’t Wake Me Up
3140,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:27tNWlhdAryQY04Gb2ZhUI,76,Katy Perry,Roar
3141,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1O73ZKgl0THUImkHW6dfAL,76,Kygo,Never Really Loved Me (with Dean Lewis)
3142,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4i2qxFEVVUi8yOYoxB8TCX,76,Miley Cyrus,Midnight Sky
3143,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,76,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
3144,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4GSDkZt7GcmzBWmsMcpaVO,75,Jubël,Dancing In The Moonlight (feat. NEIMY)
3145,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,75,Justin Bieber,Hold On
3146,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:12KUFSHFgT0XCoiSlvdQi4,75,Ariana Grande,Break Free
3147,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:6OGogr19zPTM4BALXuMQpF,75,The Weeknd,Take My Breath - Single Version
3148,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,74,Beyoncé,Love On Top
3149,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:24ySl2hOPGCDcxBxFIqWBu,74,Lady Gaga,Rain On Me (with Ariana Grande)
3150,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,74,Sam Feldt,Follow Me
3151,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:59o6ojGNGJOYiVJSzC6Lsa,74,David Guetta,Memories (feat. Kid Cudi) - 2021 Remix
3152,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:79wbJeLkXOlJh4AzaWCWfL,74,Whitney Houston,How Will I Know
3153,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:62MosvjGMQY3HeGPFEsmM1,74,Tove Lo,No One Dies From Love
3154,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2H1047e0oMSj10dgp7p2VG,74,Black Eyed Peas,I Gotta Feeling
3155,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3z6XUommYDWPHeFhmhhT6j,73,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault)
3156,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,73,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
3157,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:0YORgvqP1MotwCnDZzOwII,73,Joel Corry,I Wish (feat. Mabel)
3158,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:73QyyUMMvtNELmULI4FOsp,73,Sigala,You for Me
3159,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:7DByUXWmz1lQau0HLmdg1v,72,Anitta,Lobby
3160,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,72,Kelly Clarkson,Since U Been Gone
3161,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:2YDOjCfkGciEXxSutB6LJR,72,Bob Sinclar,World Hold On - FISHER Rework
3162,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:1elhmWW7Bv0MOQj2gAsyoV,71,Zedd,Make You Say
3163,Pumped Pop,"1,267,488",75,Pop,Workout,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,spotify:track:5PYQUBXc7NYeI1obMKSJK0,71,Katy Perry,Never Really Over
3164,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:72yP0DUlWPyH8P7IoxskwN,0,Elton John,Hold Me Closer
3165,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0yq6siEu8dMBv2sb8yEtEJ,66,John Legend,All She Wanna Do (with Saweetie)
3166,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:6aPG4u5M2yzBbwABa6uGbo,53,TALK,Run Away to Mars
3167,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:7fHeyjwJRzbIlGm4DAvLJ1,69,Meghan Trainor,Bad For Me (feat. Teddy Swims)
3168,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2xRPwGneUj9S6UNC2TthyJ,52,Nicky Youre,Sunroof (feat. Thomas Rhett)
3169,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4QWXSTeUHFzU0INh7SNqSU,0,Ingrid Andress,Feel Like This
3170,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,93,OneRepublic,I Ain't Worried
3171,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:7up4SX2l8FAnisrUXoGupd,69,Lukas Graham,Wish You Were Here (feat. Khalid)
3172,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1PckUlxKqWQs3RlWXVBLw3,91,Lizzo,About Damn Time
3173,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:76OGwb5RA9h4FxQPT33ekc,83,Rosa Linn,SNAP
3174,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0oWraSo5ASJ0h1BEagTyEw,83,Lady Gaga,Hold My Hand
3175,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0OWhKvvsHptt6vnnNUSM9a,73,Zach Bryan,Oklahoma Smokeshow
3176,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0HqZX76SFLDz2aW8aiqi7G,87,Imagine Dragons,Bones
3177,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4svaKoxMMP7ImmKrD5hfQu,81,Jax,Victoria’s Secret
3178,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2xPV95cfbyusygMTxpa3SW,72,Dan + Shay,You
3179,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1y8ooe9Zr1PMIxrOwNeeOi,72,AJR,I Won't
3180,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:5Oz15cyQP3TMDDXKWm4tYH,72,P!nk,Irrelevant
3181,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:7f9K6fJcvBVcati3SivAPW,0,Jake Wesley Rogers,Modern Love
3182,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2lCyQnftM6ptqC3vk7qeao,66,Panic! At The Disco,Don't Let The Light Go Out
3183,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2hsarLx1u2OgOmkcJ8ejBm,0,Mickey Guyton,Somethin' Bout You
3184,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0IJ2TYANZHDVBuFvN09QvF,59,Kacey Musgraves,Can't Help Falling in Love
3185,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:6SOuxyJH5glKeDSFUJJ5tX,67,Pitbull,Can't Stop Us Now
3186,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:3POcBJvOCO5Xeov9F3cpgh,64,Ali Gatie,The Look (feat. Kehlani)
3187,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:6clzeGvi1CFioMOolbAOlX,74,Calvin Harris,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)"
3188,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:3SeeaIXnrCfT88vHVCRWHl,78,Jon Pardi,Last Night Lonely
3189,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4Dmav01B2Fra0U4VYPPq4d,65,Macklemore,MANIAC (feat. Windser)
3190,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1nSbS97RaTSBF0ouJyoXM5,0,John K,something worth working on
3191,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0GNVXNz7Jkicfk2mp5OyG5,80,Noah Kahan,Stick Season
3192,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1l4iQsOZ5sOXZPMQLvouaB,80,Hailee Steinfeld,Coast (feat. Anderson .Paak)
3193,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:3nwd2gUT7l10HDUAOKXrhs,74,Ellie Goulding,Easy Lover (feat. Big Sean)
3194,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4LRPiXqCikLlN15c3yImP7,96,Harry Styles,As It Was
3195,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1NZLDZsqmvMVcZ02VT7ocP,67,Bazzi,Heaven
3196,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:5lHxARJJrZc3ss4ZVmGWfz,66,Latto,Big Energy
3197,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:5sPaFuUttXaGeMhq1HKJG5,66,Calum Scott,Cross Your Mind
3198,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:6hAZx4PQIlwyazfANp6joe,62,First Aid Kit,Out of My Head
3199,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4sRoiXZBLpiRIklm2wy0WZ,68,Kelly Clarkson,Happier Than Ever
3200,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:135Lf4Q0CzlMNfOxbEUsLH,79,Benson Boone,GHOST TOWN
3201,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2vf6KIEKiEEyc1OGr97TII,0,Danielle Ponder,Only The Lonely
3202,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:6cQ8IRL1UQR11v4wD4wjo8,65,Camylio,monsters
3203,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4686eQ81DEswHa90bcdlC9,83,Bailey Zimmerman,Rock and A Hard Place
3204,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0NzgX6oHNy0Wy0VCLX1u90,45,ROZES,Heart on Fire
3205,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2oNSHvGBGZIrZouRAA1eaX,78,Anitta,El Que Espera
3206,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:4MA8WJAhL0P3hbD5SrZUUv,63,Little Big Town,All Summer
3207,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:7uYpvX8Gb7CUubdJcRt8E0,55,Jon Batiste,Sweet - Single Edit
3208,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:1qEmFfgcLObUfQm0j1W2CK,92,Harry Styles,Late Night Talking
3209,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:33vZRjxJScapmRShRJq8I0,73,Benson Boone,NIGHTS LIKE THESE
3210,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:2egtrr5T0vdqOBtuYbzEu4,61,James Bay,Save Your Love
3211,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:0QULNNd9z5s35entfiiXoa,76,Elle King,Drunk (And I Don't Wanna Go Home)
3212,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:16MQETUgqXwY4lZcyRafU3,77,Sam Smith,Love Me More
3213,Just Good Music,"768,845",59,Pop,Adult Contemporary,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,spotify:track:28n8z9IQKyjMPxmvYMBqZa,81,Luke Combs,The Kind of Love We Make
